Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-11-25 00:00:00-05:00,448.5799865722656,448.8599853515625,444.6199951171875,448.3500061035156,240000,0.0,0.0
2022-11-28 00:00:00-05:00,448.4700012207031,461.57000732421875,447.8699951171875,457.239990234375,898200,0.0,0.0
2022-11-29 00:00:00-05:00,457.30999755859375,457.30999755859375,446.1000061035156,449.8800048828125,1210100,0.0,0.0
2022-11-30 00:00:00-05:00,449.95001220703125,466.54998779296875,447.05999755859375,464.8399963378906,1193600,0.0,0.0
2022-12-01 00:00:00-05:00,470.4700012207031,477.0799865722656,464.0,472.5299987792969,1499700,0.0,0.0
2022-12-02 00:00:00-05:00,467.04998779296875,477.9200134277344,461.8800048828125,471.3299865722656,1526400,0.0,0.0
2022-12-05 00:00:00-05:00,468.3399963378906,473.1099853515625,465.3900146484375,472.5199890136719,941300,0.0,0.0
2022-12-06 00:00:00-05:00,472.0,474.4800109863281,460.2300109863281,465.5799865722656,897100,0.0,0.0
2022-12-07 00:00:00-05:00,463.30999755859375,480.57000732421875,462.8299865722656,480.04998779296875,841500,0.0,0.0
2022-12-08 00:00:00-05:00,481.5,482.69000244140625,473.7099914550781,481.6499938964844,712700,0.0,0.0
2022-12-09 00:00:00-05:00,480.0400085449219,480.5,471.4800109863281,471.6300048828125,559000,0.0,0.0
2022-12-12 00:00:00-05:00,465.0,472.3500061035156,463.989990234375,471.9599914550781,528600,0.0,0.0
2022-12-13 00:00:00-05:00,482.8599853515625,483.79998779296875,462.5400085449219,464.4100036621094,817700,0.0,0.0
2022-12-14 00:00:00-05:00,462.8800048828125,466.4599914550781,456.3699951171875,462.8500061035156,564000,0.0,0.0
2022-12-15 00:00:00-05:00,458.6000061035156,458.6000061035156,453.0,455.0199890136719,491300,0.0,0.0
2022-12-16 00:00:00-05:00,451.7200012207031,455.0400085449219,446.7900085449219,451.1199951171875,880800,0.0,0.0
2022-12-19 00:00:00-05:00,453.6700134277344,453.80999755859375,439.20001220703125,440.510009765625,748000,0.0,0.0
2022-12-20 00:00:00-05:00,440.17999267578125,445.30999755859375,436.1499938964844,439.20001220703125,530800,0.0,0.0
2022-12-21 00:00:00-05:00,446.2799987792969,453.70001220703125,443.7699890136719,452.2900085449219,680200,0.0,0.0
2022-12-22 00:00:00-05:00,449.0,457.5299987792969,445.6300048828125,457.04998779296875,939200,0.0,0.0
2022-12-23 00:00:00-05:00,458.1600036621094,460.1300048828125,454.1099853515625,456.3999938964844,361100,0.0,0.0
2022-12-27 00:00:00-05:00,459.1199951171875,466.739990234375,457.010009765625,464.0,578300,0.0,0.0
2022-12-28 00:00:00-05:00,465.3800048828125,465.4100036621094,457.5400085449219,463.5199890136719,560700,0.0,0.0
2022-12-29 00:00:00-05:00,465.70001220703125,469.3500061035156,463.7699890136719,464.8299865722656,431200,0.0,0.0
2022-12-30 00:00:00-05:00,462.54998779296875,469.54998779296875,460.54998779296875,469.07000732421875,372500,0.0,0.0
2023-01-03 00:00:00-05:00,469.6600036621094,473.5799865722656,466.6199951171875,471.6300048828125,545800,0.0,0.0
2023-01-04 00:00:00-05:00,476.30999755859375,483.6099853515625,471.3299865722656,483.5199890136719,716900,0.0,0.0
2023-01-05 00:00:00-05:00,482.4700012207031,490.9800109863281,479.55999755859375,488.94000244140625,702200,0.0,0.0
2023-01-06 00:00:00-05:00,478.989990234375,489.2799987792969,478.8900146484375,486.19000244140625,779100,0.0,0.0
2023-01-09 00:00:00-05:00,484.2699890136719,490.8800048828125,480.4100036621094,484.760009765625,470700,0.0,0.0
2023-01-10 00:00:00-05:00,483.8500061035156,489.5899963378906,482.010009765625,488.6199951171875,393000,0.0,0.0
2023-01-11 00:00:00-05:00,490.0,495.5199890136719,488.67999267578125,493.54998779296875,519000,0.0,0.0
2023-01-12 00:00:00-05:00,493.1000061035156,495.8900146484375,488.9200134277344,491.8299865722656,446800,0.0,0.0
2023-01-13 00:00:00-05:00,490.4200134277344,495.3900146484375,489.1300048828125,490.989990234375,406500,0.0,0.0
2023-01-17 00:00:00-05:00,490.8299865722656,495.0,488.67999267578125,494.5899963378906,467700,0.0,0.0
2023-01-18 00:00:00-05:00,495.67999267578125,501.44000244140625,495.67999267578125,500.0799865722656,544800,0.0,0.0
2023-01-19 00:00:00-05:00,496.5,499.80999755859375,486.0199890136719,488.1199951171875,628500,0.0,0.0
2023-01-20 00:00:00-05:00,488.2799987792969,495.94000244140625,486.32000732421875,491.25,589500,0.0,0.0
2023-01-23 00:00:00-05:00,494.20001220703125,500.95001220703125,491.6000061035156,500.4700012207031,417800,0.0,0.0
2023-01-24 00:00:00-05:00,498.3999938964844,503.0400085449219,495.9200134277344,501.5299987792969,555100,0.0,0.0
2023-01-25 00:00:00-05:00,500.2200012207031,502.8299865722656,493.7799987792969,502.6300048828125,299400,0.0,0.0
2023-01-26 00:00:00-05:00,505.79998779296875,509.04998779296875,502.07000732421875,506.82000732421875,391200,0.0,0.0
2023-01-27 00:00:00-05:00,508.989990234375,511.0,505.19000244140625,505.6700134277344,439700,0.0,0.0
2023-01-30 00:00:00-05:00,505.6099853515625,512.6900024414062,505.4100036621094,507.9700012207031,433300,0.0,0.0
2023-01-31 00:00:00-05:00,509.1099853515625,514.25,508.1300048828125,513.9600219726562,503300,0.0,0.0
2023-02-01 00:00:00-05:00,511.8999938964844,525.8900146484375,511.25,523.5900268554688,531800,0.0,0.0
2023-02-02 00:00:00-05:00,525.6300048828125,528.6400146484375,517.0499877929688,520.8300170898438,545900,0.0,0.0
2023-02-03 00:00:00-05:00,518.3200073242188,521.97998046875,516.02001953125,520.760009765625,337100,0.0,0.0
2023-02-06 00:00:00-05:00,518.2000122070312,522.4199829101562,515.739990234375,518.0,370400,0.0,0.0
2023-02-07 00:00:00-05:00,517.0,526.0800170898438,512.9199829101562,524.9600219726562,542400,0.0,0.0
2023-02-08 00:00:00-05:00,520.7999877929688,524.6500244140625,520.0,523.219970703125,351900,0.0,0.0
2023-02-09 00:00:00-05:00,528.0599975585938,531.6900024414062,521.7999877929688,522.0800170898438,630100,0.0,0.0
2023-02-10 00:00:00-05:00,517.4000244140625,519.1900024414062,512.1099853515625,515.75,711100,0.0,0.0
2023-02-13 00:00:00-05:00,518.989990234375,521.5399780273438,515.6099853515625,520.1799926757812,422200,0.0,0.0
2023-02-14 00:00:00-05:00,520.8099975585938,527.0999755859375,520.3499755859375,524.6500244140625,399400,0.0,0.0
2023-02-15 00:00:00-05:00,520.6699829101562,527.9000244140625,520.25,526.5599975585938,380100,0.0,0.0
2023-02-16 00:00:00-05:00,523.9600219726562,532.0,521.3599853515625,531.5599975585938,523800,0.0,0.0
2023-02-17 00:00:00-05:00,531.3499755859375,533.6799926757812,528.3900146484375,530.0,419700,0.0,0.0
2023-02-21 00:00:00-05:00,524.239990234375,528.3800048828125,523.6400146484375,524.9400024414062,383100,0.0,0.0
2023-02-22 00:00:00-05:00,525.0,532.1799926757812,524.7899780273438,531.1099853515625,432500,0.0,0.0
2023-02-23 00:00:00-05:00,532.0,537.52001953125,528.489990234375,531.469970703125,537700,0.0,0.0
2023-02-24 00:00:00-05:00,525.6099853515625,527.510009765625,517.0499877929688,519.989990234375,728300,0.0,0.0
2023-02-27 00:00:00-05:00,523.8499755859375,529.5,521.9199829101562,523.1500244140625,445800,0.0,0.0
2023-02-28 00:00:00-05:00,521.97998046875,527.0700073242188,517.6199951171875,518.7999877929688,514100,0.0,0.0
2023-03-01 00:00:00-05:00,516.0,518.8900146484375,511.2099914550781,516.02001953125,458100,0.0,0.0
2023-03-02 00:00:00-05:00,514.7899780273438,522.2100219726562,511.0199890136719,521.1199951171875,446900,0.0,0.0
2023-03-03 00:00:00-05:00,520.1400146484375,523.719970703125,518.2000122070312,522.0599975585938,573200,0.0,0.0
2023-03-06 00:00:00-05:00,522.3699951171875,527.9299926757812,521.6300048828125,523.4000244140625,641200,0.0,0.0
2023-03-07 00:00:00-05:00,524.97998046875,528.5700073242188,523.510009765625,526.0399780273438,669000,0.0,0.0
2023-03-08 00:00:00-05:00,525.9299926757812,527.3499755859375,517.77001953125,524.0999755859375,635500,0.0,0.0
2023-03-09 00:00:00-05:00,526.0399780273438,533.5399780273438,519.5,519.9299926757812,1158700,0.0,0.0
2023-03-10 00:00:00-05:00,522.1300048828125,533.239990234375,514.3499755859375,521.1799926757812,1446000,0.0,0.0
2023-03-13 00:00:00-04:00,516.2899780273438,521.8599853515625,510.760009765625,513.6799926757812,774400,0.0,0.0
2023-03-14 00:00:00-04:00,520.780029296875,525.0,513.1799926757812,518.4199829101562,718100,0.0,0.0
2023-03-15 00:00:00-04:00,513.280029296875,524.510009765625,511.010009765625,524.1799926757812,812500,0.0,0.0
2023-03-16 00:00:00-04:00,522.22998046875,525.010009765625,512.02001953125,513.8400268554688,742500,0.0,0.0
2023-03-17 00:00:00-04:00,511.04998779296875,511.1400146484375,501.0400085449219,506.4599914550781,1229000,0.0,0.0
2023-03-20 00:00:00-04:00,507.3299865722656,511.32000732421875,502.54998779296875,510.2300109863281,997100,0.0,0.0
2023-03-21 00:00:00-04:00,514.2000122070312,522.280029296875,513.280029296875,515.9099731445312,659700,0.0,0.0
2023-03-22 00:00:00-04:00,515.6500244140625,519.47998046875,509.7699890136719,510.0,699200,0.0,0.0
2023-03-23 00:00:00-04:00,510.82000732421875,517.5999755859375,508.6300048828125,515.739990234375,541000,0.0,0.0
2023-03-24 00:00:00-04:00,514.7999877929688,516.27001953125,507.1700134277344,513.97998046875,473500,0.0,0.0
2023-03-27 00:00:00-04:00,516.4600219726562,522.6699829101562,514.3699951171875,520.4500122070312,469400,0.0,0.0
2023-03-28 00:00:00-04:00,520.52001953125,532.0399780273438,520.52001953125,531.7899780273438,609900,0.0,0.0
2023-03-29 00:00:00-04:00,533.0,534.739990234375,525.6199951171875,526.3300170898438,718600,0.0,0.0
2023-03-30 00:00:00-04:00,527.8099975585938,538.2999877929688,526.0399780273438,536.3699951171875,658600,0.0,0.0
